symbol,date,domain
SH601567,20260120,cap_50_500yi/nonstar_ge_10
SH601567,20260121,cap_50_500yi/nonstar_ge_10
SH601567,20260122,cap_50_500yi/nonstar_ge_10
SH601567,20260123,cap_50_500yi/nonstar_ge_10
SH601567,20260126,cap_50_500yi/nonstar_ge_10
SH601567,20260127,cap_50_500yi/nonstar_ge_10
SH601567,20260128,cap_50_500yi/nonstar_ge_10
SH601567,20260129,cap_50_500yi/nonstar_ge_10
SH601567,20260130,cap_50_500yi/nonstar_ge_10
SH601601,20260105,cap_ge_500yi/nonstar_ge_10
SH601601,20260106,cap_ge_500yi/nonstar_ge_10
SH601601,20260107,cap_ge_500yi/nonstar_ge_10
SH601601,20260108,cap_ge_500yi/nonstar_ge_10
SH601601,20260109,cap_ge_500yi/nonstar_ge_10
SH601601,20260112,cap_ge_500yi/nonstar_ge_10
SH601601,20260113,cap_ge_500yi/nonstar_ge_10
SH601601,20260114,cap_ge_500yi/nonstar_ge_10
SH601601,20260115,cap_ge_500yi/nonstar_ge_10
SH601601,20260116,cap_ge_500yi/nonstar_ge_10
SH601601,20260119,cap_ge_500yi/nonstar_ge_10
SH601601,20260120,cap_ge_500yi/nonstar_ge_10
SH601601,20260121,cap_ge_500yi/nonstar_ge_10
SH601601,20260122,cap_ge_500yi/nonstar_ge_10
SH601601,20260123,cap_ge_500yi/nonstar_ge_10
SH601601,20260126,cap_ge_500yi/nonstar_ge_10
SH601601,20260127,cap_ge_500yi/nonstar_ge_10
SH601601,20260128,cap_ge_500yi/nonstar_ge_10
SH601601,20260129,cap_ge_500yi/nonstar_ge_10
SH601601,20260130,cap_ge_500yi/nonstar_ge_10
SH601615,20260105,cap_50_500yi/nonstar_ge_10
SH601615,20260106,cap_50_500yi/nonstar_ge_10
SH601615,20260107,cap_50_500yi/nonstar_ge_10
SH601615,20260108,cap_50_500yi/nonstar_ge_10
SH601615,20260109,cap_50_500yi/nonstar_ge_10
SH601615,20260112,cap_50_500yi/nonstar_ge_10
SH601615,20260113,cap_50_500yi/nonstar_ge_10
SH601615,20260114,cap_50_500yi/nonstar_ge_10
SH601615,20260115,cap_50_500yi/nonstar_ge_10
SH601615,20260116,cap_50_500yi/nonstar_ge_10
SH601615,20260119,cap_50_500yi/nonstar_ge_10
SH601615,20260120,cap_50_500yi/nonstar_ge_10
SH601615,20260121,cap_50_500yi/nonstar_ge_10
SH601615,20260122,cap_50_500yi/nonstar_ge_10
SH601615,20260123,cap_50_500yi/nonstar_ge_10
SH601615,20260126,cap_50_500yi/nonstar_ge_10
SH601615,20260127,cap_ge_500yi/nonstar_ge_10
SH601615,20260128,cap_ge_500yi/nonstar_ge_10
SH601615,20260129,cap_ge_500yi/nonstar_ge_10
SH601615,20260130,cap_ge_500yi/nonstar_ge_10
SH601628,20260105,cap_ge_500yi/nonstar_ge_10
SH601628,20260106,cap_ge_500yi/nonstar_ge_10
SH601628,20260107,cap_ge_500yi/nonstar_ge_10
SH601628,20260108,cap_ge_500yi/nonstar_ge_10
SH601628,20260109,cap_ge_500yi/nonstar_ge_10
SH601628,20260112,cap_ge_500yi/nonstar_ge_10
SH601628,20260113,cap_ge_500yi/nonstar_ge_10
SH601628,20260114,cap_ge_500yi/nonstar_ge_10
SH601628,20260115,cap_ge_500yi/nonstar_ge_10
SH601628,20260116,cap_ge_500yi/nonstar_ge_10
SH601628,20260119,cap_ge_500yi/nonstar_ge_10
SH601628,20260120,cap_ge_500yi/nonstar_ge_10
SH601628,20260121,cap_ge_500yi/nonstar_ge_10
SH601628,20260122,cap_ge_500yi/nonstar_ge_10
SH601628,20260123,cap_ge_500yi/nonstar_ge_10
SH601628,20260126,cap_ge_500yi/nonstar_ge_10
SH601628,20260127,cap_ge_500yi/nonstar_ge_10
SH601628,20260128,cap_ge_500yi/nonstar_ge_10
SH601628,20260129,cap_ge_500yi/nonstar_ge_10
SH601628,20260130,cap_ge_500yi/nonstar_ge_10
SH601633,20260105,cap_ge_500yi/nonstar_ge_10
SH601633,20260106,cap_ge_500yi/nonstar_ge_10
SH601633,20260107,cap_ge_500yi/nonstar_ge_10
SH601633,20260108,cap_ge_500yi/nonstar_ge_10
SH601633,20260109,cap_ge_500yi/nonstar_ge_10
SH601633,20260112,cap_ge_500yi/nonstar_ge_10
SH601633,20260113,cap_ge_500yi/nonstar_ge_10
SH601633,20260114,cap_ge_500yi/nonstar_ge_10
SH601633,20260115,cap_ge_500yi/nonstar_ge_10
SH601633,20260116,cap_ge_500yi/nonstar_ge_10
SH601633,20260119,cap_ge_500yi/nonstar_ge_10
SH601633,20260120,cap_ge_500yi/nonstar_ge_10
SH601633,20260121,cap_ge_500yi/nonstar_ge_10
SH601633,20260122,cap_ge_500yi/nonstar_ge_10
SH601633,20260123,cap_ge_500yi/nonstar_ge_10
SH601633,20260126,cap_ge_500yi/nonstar_ge_10
SH601633,20260127,cap_ge_500yi/nonstar_ge_10
SH601633,20260128,cap_ge_500yi/nonstar_ge_10
SH601633,20260129,cap_ge_500yi/nonstar_ge_10
SH601633,20260130,cap_ge_500yi/nonstar_ge_10
SH601658,20260105,cap_ge_500yi/nonstar_lt_10
SH601658,20260106,cap_ge_500yi/nonstar_lt_10
SH601658,20260107,cap_ge_500yi/nonstar_lt_10
SH601658,20260108,cap_ge_500yi/nonstar_lt_10
SH601658,20260109,cap_ge_500yi/nonstar_lt_10
SH601658,20260112,cap_ge_500yi/nonstar_lt_10
SH601658,20260113,cap_ge_500yi/nonstar_lt_10
SH601658,20260114,cap_ge_500yi/nonstar_lt_10
SH601658,20260115,cap_ge_500yi/nonstar_lt_10
SH601658,20260116,cap_ge_500yi/nonstar_lt_10
SH601658,20260119,cap_ge_500yi/nonstar_lt_10
SH601658,20260120,cap_ge_500yi/nonstar_lt_10
SH601658,20260121,cap_ge_500yi/nonstar_lt_10
SH601658,20260122,cap_ge_500yi/nonstar_lt_10
SH601658,20260123,cap_ge_500yi/nonstar_lt_10
SH601658,20260126,cap_ge_500yi/nonstar_lt_10
SH601658,20260127,cap_ge_500yi/nonstar_lt_10
SH601658,20260128,cap_ge_500yi/nonstar_lt_10
SH601658,20260129,cap_ge_500yi/nonstar_lt_10
SH601658,20260130,cap_ge_500yi/nonstar_lt_10
SH601668,20260105,cap_ge_500yi/nonstar_lt_10
SH601668,20260106,cap_ge_500yi/nonstar_lt_10
SH601668,20260107,cap_ge_500yi/nonstar_lt_10
SH601668,20260108,cap_ge_500yi/nonstar_lt_10
SH601668,20260109,cap_ge_500yi/nonstar_lt_10
SH601668,20260112,cap_ge_500yi/nonstar_lt_10
SH601668,20260113,cap_ge_500yi/nonstar_lt_10
SH601668,20260114,cap_ge_500yi/nonstar_lt_10
SH601668,20260115,cap_ge_500yi/nonstar_lt_10
SH601668,20260116,cap_ge_500yi/nonstar_lt_10
SH601668,20260119,cap_ge_500yi/nonstar_lt_10
SH601668,20260120,cap_ge_500yi/nonstar_lt_10
SH601668,20260121,cap_ge_500yi/nonstar_lt_10
SH601668,20260122,cap_ge_500yi/nonstar_lt_10
SH601668,20260123,cap_ge_500yi/nonstar_lt_10
SH601668,20260126,cap_ge_500yi/nonstar_lt_10
SH601668,20260127,cap_ge_500yi/nonstar_lt_10
SH601668,20260128,cap_ge_500yi/nonstar_lt_10
SH601668,20260129,cap_ge_500yi/nonstar_lt_10
SH601668,20260130,cap_ge_500yi/nonstar_lt_10
SH601727,20260105,cap_ge_500yi/nonstar_lt_10
SH601727,20260106,cap_ge_500yi/nonstar_lt_10
SH601727,20260107,cap_ge_500yi/nonstar_lt_10
SH601727,20260108,cap_ge_500yi/nonstar_lt_10
SH601727,20260109,cap_ge_500yi/nonstar_lt_10
SH601727,20260112,cap_ge_500yi/nonstar_lt_10
SH601727,20260113,cap_ge_500yi/nonstar_lt_10
SH601727,20260114,cap_ge_500yi/nonstar_lt_10
SH601727,20260115,cap_ge_500yi/nonstar_lt_10
SH601727,20260116,cap_ge_500yi/nonstar_lt_10
SH601727,20260119,cap_ge_500yi/nonstar_lt_10
SH601727,20260120,cap_ge_500yi/nonstar_lt_10
SH601727,20260121,cap_ge_500yi/nonstar_lt_10
SH601727,20260122,cap_ge_500yi/nonstar_lt_10
SH601727,20260123,cap_ge_500yi/nonstar_lt_10
SH601727,20260126,cap_ge_500yi/nonstar_lt_10
SH601727,20260127,cap_ge_500yi/nonstar_lt_10
SH601727,20260128,cap_ge_500yi/nonstar_lt_10
SH601727,20260129,cap_ge_500yi/nonstar_lt_10
SH601727,20260130,cap_ge_500yi/nonstar_lt_10
SH601766,20260105,cap_ge_500yi/nonstar_lt_10
SH601766,20260106,cap_ge_500yi/nonstar_lt_10
SH601766,20260107,cap_ge_500yi/nonstar_lt_10
SH601766,20260108,cap_ge_500yi/nonstar_lt_10
SH601766,20260109,cap_ge_500yi/nonstar_lt_10
SH601766,20260112,cap_ge_500yi/nonstar_lt_10
SH601766,20260113,cap_ge_500yi/nonstar_lt_10
SH601766,20260114,cap_ge_500yi/nonstar_lt_10
SH601766,20260115,cap_ge_500yi/nonstar_lt_10
SH601766,20260116,cap_ge_500yi/nonstar_lt_10
SH601766,20260119,cap_ge_500yi/nonstar_lt_10
SH601766,20260120,cap_ge_500yi/nonstar_lt_10
SH601766,20260121,cap_ge_500yi/nonstar_lt_10
SH601766,20260122,cap_ge_500yi/nonstar_lt_10
SH601766,20260123,cap_ge_500yi/nonstar_lt_10
SH601766,20260126,cap_ge_500yi/nonstar_lt_10
SH601766,20260127,cap_ge_500yi/nonstar_lt_10
SH601766,20260128,cap_ge_500yi/nonstar_lt_10
SH601766,20260129,cap_ge_500yi/nonstar_lt_10
SH601766,20260130,cap_ge_500yi/nonstar_lt_10
SH601789,20260105,cap_50_500yi/nonstar_lt_10
SH601789,20260106,cap_50_500yi/nonstar_lt_10
SH601789,20260107,cap_50_500yi/nonstar_lt_10
SH601789,20260108,cap_50_500yi/nonstar_lt_10
SH601789,20260109,cap_50_500yi/nonstar_lt_10
SH601789,20260112,cap_50_500yi/nonstar_lt_10
SH601789,20260113,cap_50_500yi/nonstar_lt_10
SH601789,20260114,cap_50_500yi/nonstar_lt_10
SH601789,20260115,cap_50_500yi/nonstar_lt_10
SH601789,20260116,cap_50_500yi/nonstar_lt_10
SH601789,20260119,cap_50_500yi/nonstar_lt_10
SH601789,20260120,cap_50_500yi/nonstar_lt_10
SH601789,20260121,cap_50_500yi/nonstar_lt_10
SH601789,20260122,cap_50_500yi/nonstar_lt_10
SH601789,20260123,cap_50_500yi/nonstar_lt_10
SH601789,20260126,cap_50_500yi/nonstar_lt_10
SH601789,20260127,cap_50_500yi/nonstar_lt_10
SH601789,20260128,cap_50_500yi/nonstar_lt_10
SH601789,20260129,cap_50_500yi/nonstar_lt_10
SH601789,20260130,cap_50_500yi/nonstar_lt_10
SH601808,20260105,cap_ge_500yi/nonstar_ge_10
SH601808,20260106,cap_ge_500yi/nonstar_ge_10
SH601808,20260107,cap_ge_500yi/nonstar_ge_10
SH601808,20260108,cap_ge_500yi/nonstar_ge_10
SH601808,20260109,cap_ge_500yi/nonstar_ge_10
SH601808,20260112,cap_ge_500yi/nonstar_ge_10
SH601808,20260113,cap_ge_500yi/nonstar_ge_10
SH601808,20260114,cap_ge_500yi/nonstar_ge_10
SH601808,20260115,cap_ge_500yi/nonstar_ge_10
SH601808,20260116,cap_ge_500yi/nonstar_ge_10
SH601808,20260119,cap_ge_500yi/nonstar_ge_10
SH601808,20260120,cap_ge_500yi/nonstar_ge_10
SH601808,20260121,cap_ge_500yi/nonstar_ge_10
SH601808,20260122,cap_ge_500yi/nonstar_ge_10
SH601808,20260123,cap_ge_500yi/nonstar_ge_10
SH601808,20260126,cap_ge_500yi/nonstar_ge_10
SH601808,20260127,cap_ge_500yi/nonstar_ge_10
SH601808,20260128,cap_ge_500yi/nonstar_ge_10
SH601808,20260129,cap_ge_500yi/nonstar_ge_10
SH601808,20260130,cap_ge_500yi/nonstar_ge_10
SH601916,20260105,cap_ge_500yi/nonstar_lt_10
SH601916,20260106,cap_ge_500yi/nonstar_lt_10
SH601916,20260107,cap_ge_500yi/nonstar_lt_10
SH601916,20260108,cap_ge_500yi/nonstar_lt_10
SH601916,20260109,cap_ge_500yi/nonstar_lt_10
SH601916,20260112,cap_ge_500yi/nonstar_lt_10
SH601916,20260113,cap_ge_500yi/nonstar_lt_10
SH601916,20260114,cap_ge_500yi/nonstar_lt_10
SH601916,20260115,cap_ge_500yi/nonstar_lt_10
SH601916,20260116,cap_ge_500yi/nonstar_lt_10
SH601916,20260119,cap_ge_500yi/nonstar_lt_10
SH601916,20260120,cap_ge_500yi/nonstar_lt_10
SH601916,20260121,cap_ge_500yi/nonstar_lt_10
SH601916,20260122,cap_ge_500yi/nonstar_lt_10
SH601916,20260123,cap_ge_500yi/nonstar_lt_10
SH601916,20260126,cap_ge_500yi/nonstar_lt_10
SH601916,20260127,cap_ge_500yi/nonstar_lt_10
SH601916,20260128,cap_ge_500yi/nonstar_lt_10
SH601916,20260129,cap_ge_500yi/nonstar_lt_10
SH601916,20260130,cap_ge_500yi/nonstar_lt_10
SH601919,20260105,cap_ge_500yi/nonstar_ge_10
SH601919,20260106,cap_ge_500yi/nonstar_ge_10
SH601919,20260107,cap_ge_500yi/nonstar_ge_10
SH601919,20260108,cap_ge_500yi/nonstar_ge_10
SH601919,20260109,cap_ge_500yi/nonstar_ge_10
SH601919,20260112,cap_ge_500yi/nonstar_ge_10
SH601919,20260113,cap_ge_500yi/nonstar_ge_10
SH601919,20260114,cap_ge_500yi/nonstar_ge_10
SH601919,20260115,cap_ge_500yi/nonstar_ge_10
SH601919,20260116,cap_ge_500yi/nonstar_ge_10
SH601919,20260119,cap_ge_500yi/nonstar_ge_10
SH601919,20260120,cap_ge_500yi/nonstar_ge_10
SH601919,20260121,cap_ge_500yi/nonstar_ge_10
SH601919,20260122,cap_ge_500yi/nonstar_ge_10
SH601919,20260123,cap_ge_500yi/nonstar_ge_10
SH601919,20260126,cap_ge_500yi/nonstar_ge_10
SH601919,20260127,cap_ge_500yi/nonstar_ge_10
SH601919,20260128,cap_ge_500yi/nonstar_ge_10
SH601919,20260129,cap_ge_500yi/nonstar_ge_10
SH601919,20260130,cap_ge_500yi/nonstar_ge_10
SH601939,20260105,cap_ge_500yi/nonstar_lt_10
SH601939,20260106,cap_ge_500yi/nonstar_lt_10
SH601939,20260107,cap_ge_500yi/nonstar_lt_10
SH601939,20260108,cap_ge_500yi/nonstar_lt_10
SH601939,20260109,cap_ge_500yi/nonstar_lt_10
SH601939,20260112,cap_ge_500yi/nonstar_lt_10
SH601939,20260113,cap_ge_500yi/nonstar_lt_10
SH601939,20260114,cap_ge_500yi/nonstar_lt_10
SH601939,20260115,cap_ge_500yi/nonstar_lt_10
SH601939,20260116,cap_ge_500yi/nonstar_lt_10
SH601939,20260119,cap_ge_500yi/nonstar_lt_10
SH601939,20260120,cap_ge_500yi/nonstar_lt_10
SH601939,20260121,cap_ge_500yi/nonstar_lt_10
SH601939,20260122,cap_ge_500yi/nonstar_lt_10
SH601939,20260123,cap_ge_500yi/nonstar_lt_10
SH601939,20260126,cap_ge_500yi/nonstar_lt_10
SH601939,20260127,cap_ge_500yi/nonstar_lt_10
SH601939,20260128,cap_ge_500yi/nonstar_lt_10
SH601939,20260129,cap_ge_500yi/nonstar_lt_10
SH601939,20260130,cap_ge_500yi/nonstar_lt_10
SH601988,20260105,cap_ge_500yi/nonstar_lt_10
SH601988,20260106,cap_ge_500yi/nonstar_lt_10
SH601988,20260107,cap_ge_500yi/nonstar_lt_10
SH601988,20260108,cap_ge_500yi/nonstar_lt_10
SH601988,20260109,cap_ge_500yi/nonstar_lt_10
SH601988,20260112,cap_ge_500yi/nonstar_lt_10
SH601988,20260113,cap_ge_500yi/nonstar_lt_10
SH601988,20260114,cap_ge_500yi/nonstar_lt_10
SH601988,20260115,cap_ge_500yi/nonstar_lt_10
SH601988,20260116,cap_ge_500yi/nonstar_lt_10
SH601988,20260119,cap_ge_500yi/nonstar_lt_10
SH601988,20260120,cap_ge_500yi/nonstar_lt_10
SH601988,20260121,cap_ge_500yi/nonstar_lt_10
SH601988,20260122,cap_ge_500yi/nonstar_lt_10
SH601988,20260123,cap_ge_500yi/nonstar_lt_10
SH601988,20260126,cap_ge_500yi/nonstar_lt_10
SH601988,20260127,cap_ge_500yi/nonstar_lt_10
SH601988,20260128,cap_ge_500yi/nonstar_lt_10
SH601988,20260129,cap_ge_500yi/nonstar_lt_10
SH601988,20260130,cap_ge_500yi/nonstar_lt_10
SH603000,20260105,cap_50_500yi/nonstar_ge_10
SH603000,20260106,cap_50_500yi/nonstar_ge_10
SH603000,20260107,cap_50_500yi/nonstar_ge_10
SH603000,20260108,cap_50_500yi/nonstar_ge_10
SH603000,20260109,cap_50_500yi/nonstar_ge_10
SH603000,20260112,cap_50_500yi/nonstar_ge_10
SH603000,20260113,cap_50_500yi/nonstar_ge_10
SH603000,20260114,cap_50_500yi/nonstar_ge_10
SH603000,20260115,cap_50_500yi/nonstar_ge_10
SH603000,20260116,cap_50_500yi/nonstar_ge_10
SH603000,20260119,cap_50_500yi/nonstar_ge_10
SH603000,20260120,cap_50_500yi/nonstar_ge_10
SH603000,20260121,cap_50_500yi/nonstar_ge_10
SH603000,20260122,cap_50_500yi/nonstar_ge_10
SH603000,20260123,cap_50_500yi/nonstar_ge_10
SH603000,20260126,cap_50_500yi/nonstar_ge_10
SH603000,20260127,cap_50_500yi/nonstar_ge_10
SH603000,20260128,cap_50_500yi/nonstar_ge_10
SH603000,20260129,cap_50_500yi/nonstar_ge_10
SH603000,20260130,cap_50_500yi/nonstar_ge_10
SH603012,20260105,cap_lt_50yi/nonstar_lt_10
SH603012,20260106,cap_lt_50yi/nonstar_lt_10
SH603012,20260107,cap_lt_50yi/nonstar_lt_10
SH603012,20260108,cap_lt_50yi/nonstar_lt_10
SH603012,20260109,cap_lt_50yi/nonstar_lt_10
SH603012,20260112,cap_lt_50yi/nonstar_lt_10
SH603012,20260113,cap_lt_50yi/nonstar_lt_10
SH603012,20260114,cap_lt_50yi/nonstar_lt_10
SH603012,20260115,cap_lt_50yi/nonstar_lt_10
SH603012,20260116,cap_lt_50yi/nonstar_lt_10
SH603012,20260119,cap_lt_50yi/nonstar_lt_10
SH603012,20260120,cap_lt_50yi/nonstar_lt_10
SH603012,20260121,cap_lt_50yi/nonstar_lt_10
SH603012,20260122,cap_50_500yi/nonstar_lt_10
SH603012,20260123,cap_lt_50yi/nonstar_lt_10
SH603012,20260126,cap_lt_50yi/nonstar_lt_10
SH603012,20260127,cap_50_500yi/nonstar_lt_10
SH603012,20260128,cap_50_500yi/nonstar_lt_10
SH603012,20260129,cap_50_500yi/nonstar_lt_10
SH603012,20260130,cap_50_500yi/nonstar_lt_10
SH603019,20260105,cap_ge_500yi/nonstar_ge_10
SH603019,20260106,cap_ge_500yi/nonstar_ge_10
SH603019,20260107,cap_ge_500yi/nonstar_ge_10
SH603019,20260108,cap_ge_500yi/nonstar_ge_10
SH603019,20260109,cap_ge_500yi/nonstar_ge_10
SH603019,20260112,cap_ge_500yi/nonstar_ge_10
SH603019,20260113,cap_ge_500yi/nonstar_ge_10
SH603019,20260114,cap_ge_500yi/nonstar_ge_10
SH603019,20260115,cap_ge_500yi/nonstar_ge_10
SH603019,20260116,cap_ge_500yi/nonstar_ge_10
SH603019,20260119,cap_ge_500yi/nonstar_ge_10
SH603019,20260120,cap_ge_500yi/nonstar_ge_10
SH603019,20260121,cap_ge_500yi/nonstar_ge_10
SH603019,20260122,cap_ge_500yi/nonstar_ge_10
SH603019,20260123,cap_ge_500yi/nonstar_ge_10
SH603019,20260126,cap_ge_500yi/nonstar_ge_10
SH603019,20260127,cap_ge_500yi/nonstar_ge_10
SH603019,20260128,cap_ge_500yi/nonstar_ge_10
SH603019,20260129,cap_ge_500yi/nonstar_ge_10
SH603019,20260130,cap_ge_500yi/nonstar_ge_10
SH603053,20260105,cap_50_500yi/nonstar_lt_10
SH603053,20260106,cap_50_500yi/nonstar_lt_10
SH603053,20260107,cap_50_500yi/nonstar_lt_10
SH603053,20260108,cap_50_500yi/nonstar_lt_10
SH603053,20260109,cap_50_500yi/nonstar_lt_10
SH603053,20260112,cap_50_500yi/nonstar_lt_10
SH603053,20260113,cap_50_500yi/nonstar_lt_10
SH603053,20260114,cap_50_500yi/nonstar_lt_10
SH603053,20260115,cap_50_500yi/nonstar_lt_10
SH603053,20260116,cap_50_500yi/nonstar_lt_10
SH603053,20260119,cap_50_500yi/nonstar_lt_10
SH603053,20260120,cap_50_500yi/nonstar_ge_10
SH603053,20260121,cap_50_500yi/nonstar_ge_10
SH603053,20260122,cap_50_500yi/nonstar_ge_10
SH603053,20260123,cap_50_500yi/nonstar_ge_10
SH603053,20260126,cap_50_500yi/nonstar_ge_10
SH603053,20260127,cap_50_500yi/nonstar_ge_10
SH603053,20260128,cap_50_500yi/nonstar_ge_10
SH603053,20260129,cap_50_500yi/nonstar_ge_10
SH603053,20260130,cap_50_500yi/nonstar_ge_10
SH603102,20260105,cap_lt_50yi/nonstar_ge_10
SH603102,20260106,cap_lt_50yi/nonstar_ge_10
SH603102,20260107,cap_lt_50yi/nonstar_ge_10
SH603102,20260108,cap_lt_50yi/nonstar_ge_10
SH603102,20260109,cap_lt_50yi/nonstar_ge_10
SH603102,20260112,cap_lt_50yi/nonstar_ge_10
SH603102,20260113,cap_lt_50yi/nonstar_ge_10
SH603102,20260114,cap_lt_50yi/nonstar_ge_10
SH603102,20260115,cap_lt_50yi/nonstar_ge_10
SH603102,20260116,cap_lt_50yi/nonstar_ge_10
SH603102,20260119,cap_lt_50yi/nonstar_ge_10
SH603102,20260120,cap_lt_50yi/nonstar_ge_10
SH603102,20260121,cap_lt_50yi/nonstar_ge_10
SH603102,20260122,cap_lt_50yi/nonstar_ge_10
SH603102,20260123,cap_lt_50yi/nonstar_ge_10
SH603102,20260126,cap_lt_50yi/nonstar_ge_10
SH603102,20260127,cap_lt_50yi/nonstar_ge_10
SH603102,20260128,cap_lt_50yi/nonstar_ge_10
SH603102,20260129,cap_lt_50yi/nonstar_ge_10
SH603102,20260130,cap_lt_50yi/nonstar_ge_10
SH603110,20260105,cap_lt_50yi/nonstar_ge_10
SH603110,20260106,cap_lt_50yi/nonstar_ge_10
SH603110,20260107,cap_lt_50yi/nonstar_ge_10
SH603110,20260108,cap_lt_50yi/nonstar_ge_10
SH603110,20260109,cap_lt_50yi/nonstar_ge_10
SH603110,20260112,cap_lt_50yi/nonstar_ge_10
SH603110,20260113,cap_lt_50yi/nonstar_ge_10
SH603110,20260114,cap_lt_50yi/nonstar_ge_10
SH603110,20260115,cap_lt_50yi/nonstar_ge_10
SH603110,20260116,cap_lt_50yi/nonstar_ge_10
SH603110,20260119,cap_lt_50yi/nonstar_ge_10
SH603110,20260120,cap_lt_50yi/nonstar_ge_10
SH603110,20260121,cap_lt_50yi/nonstar_ge_10
SH603110,20260122,cap_lt_50yi/nonstar_ge_10
SH603110,20260123,cap_lt_50yi/nonstar_ge_10
SH603110,20260126,cap_lt_50yi/nonstar_ge_10
SH603110,20260127,cap_lt_50yi/nonstar_ge_10
SH603110,20260128,cap_lt_50yi/nonstar_ge_10
SH603110,20260129,cap_lt_50yi/nonstar_ge_10
SH603110,20260130,cap_lt_50yi/nonstar_ge_10
SH603219,20260105,cap_50_500yi/nonstar_ge_10
SH603219,20260106,cap_50_500yi/nonstar_ge_10
SH603219,20260107,cap_50_500yi/nonstar_ge_10
SH603219,20260108,cap_50_500yi/nonstar_ge_10
SH603219,20260109,cap_50_500yi/nonstar_ge_10
SH603219,20260112,cap_50_500yi/nonstar_ge_10
SH603219,20260113,cap_50_500yi/nonstar_ge_10
SH603219,20260114,cap_50_500yi/nonstar_ge_10
SH603219,20260115,cap_50_500yi/nonstar_ge_10
SH603219,20260116,cap_50_500yi/nonstar_ge_10
SH603219,20260119,cap_50_500yi/nonstar_ge_10
SH603219,20260120,cap_50_500yi/nonstar_ge_10
SH603219,20260121,cap_50_500yi/nonstar_ge_10
SH603219,20260122,cap_50_500yi/nonstar_ge_10
SH603219,20260123,cap_50_500yi/nonstar_ge_10
SH603219,20260126,cap_50_500yi/nonstar_ge_10
SH603219,20260127,cap_50_500yi/nonstar_ge_10
SH603219,20260128,cap_50_500yi/nonstar_ge_10
SH603219,20260129,cap_50_500yi/nonstar_ge_10
SH603219,20260130,cap_50_500yi/nonstar_ge_10
SH603272,20260105,cap_lt_50yi/nonstar_ge_10
SH603272,20260106,cap_lt_50yi/nonstar_ge_10
SH603272,20260107,cap_lt_50yi/nonstar_ge_10
SH603272,20260108,cap_lt_50yi/nonstar_ge_10
SH603272,20260109,cap_lt_50yi/nonstar_ge_10
SH603272,20260112,cap_lt_50yi/nonstar_ge_10
SH603272,20260113,cap_lt_50yi/nonstar_ge_10
SH603272,20260114,cap_lt_50yi/nonstar_ge_10
SH603272,20260115,cap_lt_50yi/nonstar_ge_10
SH603272,20260116,cap_lt_50yi/nonstar_ge_10
SH603272,20260119,cap_lt_50yi/nonstar_ge_10
SH603272,20260120,cap_lt_50yi/nonstar_ge_10
SH603272,20260121,cap_lt_50yi/nonstar_ge_10
SH603272,20260122,cap_lt_50yi/nonstar_ge_10
SH603272,20260123,cap_lt_50yi/nonstar_ge_10
SH603272,20260126,cap_lt_50yi/nonstar_ge_10
SH603272,20260127,cap_lt_50yi/nonstar_ge_10
SH603272,20260128,cap_lt_50yi/nonstar_ge_10
SH603272,20260129,cap_lt_50yi/nonstar_ge_10
SH603272,20260130,cap_lt_50yi/nonstar_ge_10
SH603276,20260105,cap_lt_50yi/nonstar_ge_10
SH603276,20260106,cap_lt_50yi/nonstar_ge_10
SH603276,20260107,cap_lt_50yi/nonstar_ge_10
SH603276,20260108,cap_lt_50yi/nonstar_ge_10
SH603276,20260109,cap_lt_50yi/nonstar_ge_10
SH603276,20260112,cap_lt_50yi/nonstar_ge_10
SH603276,20260113,cap_lt_50yi/nonstar_ge_10
SH603276,20260114,cap_lt_50yi/nonstar_ge_10
SH603276,20260115,cap_lt_50yi/nonstar_ge_10
SH603276,20260116,cap_lt_50yi/nonstar_ge_10
SH603276,20260119,cap_lt_50yi/nonstar_ge_10
SH603276,20260120,cap_lt_50yi/nonstar_ge_10
SH603276,20260121,cap_lt_50yi/nonstar_ge_10
SH603276,20260122,cap_lt_50yi/nonstar_ge_10
SH603276,20260123,cap_lt_50yi/nonstar_ge_10
SH603276,20260126,cap_lt_50yi/nonstar_ge_10
SH603276,20260127,cap_lt_50yi/nonstar_ge_10
SH603276,20260128,cap_lt_50yi/nonstar_ge_10
SH603276,20260129,cap_lt_50yi/nonstar_ge_10
SH603276,20260130,cap_lt_50yi/nonstar_ge_10
SH603278,20260105,cap_50_500yi/nonstar_ge_10
SH603278,20260106,cap_50_500yi/nonstar_ge_10
SH603278,20260107,cap_50_500yi/nonstar_ge_10
SH603278,20260108,cap_50_500yi/nonstar_ge_10
SH603278,20260109,cap_50_500yi/nonstar_ge_10
SH603278,20260112,cap_50_500yi/nonstar_ge_10
SH603278,20260113,cap_50_500yi/nonstar_ge_10
SH603278,20260114,cap_50_500yi/nonstar_ge_10
SH603278,20260115,cap_lt_50yi/nonstar_ge_10
SH603278,20260116,cap_lt_50yi/nonstar_ge_10
SH603278,20260119,cap_lt_50yi/nonstar_ge_10
SH603278,20260120,cap_lt_50yi/nonstar_ge_10
SH603278,20260121,cap_lt_50yi/nonstar_ge_10
SH603278,20260122,cap_lt_50yi/nonstar_ge_10
SH603278,20260123,cap_lt_50yi/nonstar_ge_10
SH603278,20260126,cap_lt_50yi/nonstar_ge_10
SH603278,20260127,cap_lt_50yi/nonstar_ge_10
